,departure,arrival,transfers,first_mile_mode,first_mile_duration,last_mile_mode,last_mile_duration
102,2025-09-22 08:08:00,2025-09-22 08:49:00,1,walk,5,taxi,25
103,2025-09-22 08:08:00,2025-09-22 09:17:00,1,walk,5,walk,14
104,2025-09-22 08:10:00,2025-09-22 08:40:00,0,taxi,30,walk,0
105,2025-09-22 08:15:00,2025-09-22 08:45:00,0,taxi,30,walk,0
106,2025-09-22 08:20:00,2025-09-22 08:50:00,0,taxi,30,walk,0
107,2025-09-22 08:21:00,2025-09-22 09:17:00,1,taxi,13,walk,14
108,2025-09-22 08:25:00,2025-09-22 08:55:00,0,taxi,30,walk,0
109,2025-09-22 08:30:00,2025-09-22 09:00:00,0,taxi,30,walk,0
110,2025-09-22 08:35:00,2025-09-22 09:05:00,0,taxi,30,walk,0
111,2025-09-22 08:39:00,2025-09-22 09:20:00,1,walk,7,taxi,28
112,2025-09-22 08:40:00,2025-09-22 09:10:00,0,taxi,30,walk,0
113,2025-09-22 08:42:00,2025-09-22 09:30:00,1,walk,14,taxi,28
114,2025-09-22 08:45:00,2025-09-22 09:15:00,0,taxi,30,walk,0
115,2025-09-22 08:50:00,2025-09-22 09:20:00,0,taxi,30,walk,0
116,2025-09-22 08:55:00,2025-09-22 09:25:00,0,taxi,30,walk,0
117,2025-09-22 09:00:00,2025-09-22 09:30:00,0,taxi,30,walk,0
118,2025-09-22 09:05:00,2025-09-22 09:35:00,0,taxi,30,walk,0
119,2025-09-22 09:07:00,2025-09-22 09:53:00,1,taxi,17,walk,14
120,2025-09-22 09:08:00,2025-09-22 09:49:00,1,walk,5,taxi,25
121,2025-09-22 09:10:00,2025-09-22 09:40:00,0,taxi,30,walk,0
122,2025-09-22 09:15:00,2025-09-22 09:45:00,0,taxi,30,walk,0
123,2025-09-22 09:20:00,2025-09-22 09:50:00,0,taxi,30,walk,0
124,2025-09-22 09:25:00,2025-09-22 09:55:00,0,taxi,30,walk,0
125,2025-09-22 09:30:00,2025-09-22 10:00:00,0,taxi,30,walk,0
126,2025-09-22 09:35:00,2025-09-22 10:05:00,0,taxi,30,walk,0
127,2025-09-22 09:40:00,2025-09-22 10:10:00,0,taxi,30,walk,0
